Year,City,Sport,Discipline,Athlete,Country Code,Country,Gender,Event,Medal
1992,Albertville,Skating,Short Track Speed Skating,"DAIGNAULT, Laurent",CAN,Canada,Men,5000M Relay,Silver
1992,Albertville,Skating,Short Track Speed Skating,"DAIGNAULT, Michel",CAN,Canada,Men,5000M Relay,Silver
1992,Albertville,Skating,Short Track Speed Skating,"GAGNON, Sylvain",CAN,Canada,Men,5000M Relay,Silver
1992,Albertville,Skating,Short Track Speed Skating,"LACKIE, Mark",CAN,Canada,Men,5000M Relay,Silver
1992,Albertville,Skating,Short Track Speed Skating,"HWANG, Ok Sil",PRK,"Korea, North",Women,500M,Bronze
1992,Albertville,Skating,Short Track Speed Skating,"TURNER, Cathy",USA,United States,Women,500M,Gold
1992,Albertville,Skating,Short Track Speed Skating,"LI, Yan",CHN,China,Women,500M,Silver
1992,Albertville,Skating,Speed skating,"KARLSTAD, Geir",NOR,Norway,Men,10000M,Bronze
1992,Albertville,Skating,Speed skating,"VELDKAMP, Bart",NED,Netherlands,Men,10000M,Gold
1992,Albertville,Skating,Speed skating,"KOSS, Johann Olav",NOR,Norway,Men,10000M,Silver
1992,Albertville,Skating,Speed skating,"MIYABE, Yukinori",JPN,Japan,Men,1000M,Bronze
1992,Albertville,Skating,Speed skating,"ZINKE, Olaf",GER,Germany,Men,1000M,Gold
1992,Albertville,Skating,Speed skating,"KIM, Yoon-Man",KOR,"Korea, South",Men,1000M,Silver
1992,Albertville,Skating,Speed skating,"GARBRECHT-ENFELDT, Monique",GER,Germany,Women,1000M,Bronze
1992,Albertville,Skating,Speed skating,"BLAIR, Bonnie",USA,United States,Women,1000M,Gold
1992,Albertville,Skating,Speed skating,"YE, Qiaobo",CHN,China,Women,1000M,Silver
1992,Albertville,Skating,Speed skating,"VISSER, Leo",NED,Netherlands,Men,1500M,Bronze
1992,Albertville,Skating,Speed skating,"KOSS, Johann Olav",NOR,Norway,Men,1500M,Gold
1992,Albertville,Skating,Speed skating,"SONDRAL, Adne",NOR,Norway,Men,1500M,Silver
1992,Albertville,Skating,Speed skating,"HASHIMOTO, Seiko",JPN,Japan,Women,1500M,Bronze
1992,Albertville,Skating,Speed skating,"BÖRNER, Jacqueline",GER,Germany,Women,1500M,Gold
1992,Albertville,Skating,Speed skating,"NIEMANN-STIRNEMANN, Gunda",GER,Germany,Women,1500M,Silver
1992,Albertville,Skating,Speed skating,"HUNYADY, Emese",AUT,Austria,Women,3000M,Bronze
1992,Albertville,Skating,Speed skating,"NIEMANN-STIRNEMANN, Gunda",GER,Germany,Women,3000M,Gold
1992,Albertville,Skating,Speed skating,"WARNICKE, Heike",GER,Germany,Women,3000M,Silver
1992,Albertville,Skating,Speed skating,"VISSER, Leo",NED,Netherlands,Men,5000M,Bronze
1992,Albertville,Skating,Speed skating,"KARLSTAD, Geir",NOR,Norway,Men,5000M,Gold
1992,Albertville,Skating,Speed skating,"ZANDSTRA, Falko",NED,Netherlands,Men,5000M,Silver
1992,Albertville,Skating,Speed skating,"PECHSTEIN, Claudia",GER,Germany,Women,5000M,Bronze
1992,Albertville,Skating,Speed skating,"NIEMANN-STIRNEMANN, Gunda",GER,Germany,Women,5000M,Gold
1992,Albertville,Skating,Speed skating,"WARNICKE, Heike",GER,Germany,Women,5000M,Silver
1992,Albertville,Skating,Speed skating,"INOUE, Junichi",JPN,Japan,Men,500M,Bronze
1992,Albertville,Skating,Speed skating,"MEY, Uwe-Jens",GER,Germany,Men,500M,Gold
1992,Albertville,Skating,Speed skating,"KUROIWA, Toshiyuki",JPN,Japan,Men,500M,Silver
1992,Albertville,Skating,Speed skating,"LUDING, Christa",GER,Germany,Women,500M,Bronze
1992,Albertville,Skating,Speed skating,"BLAIR, Bonnie",USA,United States,Women,500M,Gold
1992,Albertville,Skating,Speed skating,"YE, Qiaobo",CHN,China,Women,500M,Silver
1992,Albertville,Skiing,Alpine Skiing,"LOCHER, Steve",SUI,Switzerland,Men,Alpine Combined,Bronze
1992,Albertville,Skiing,Alpine Skiing,"POLIG, Josef",ITA,Italy,Men,Alpine Combined,Gold
1992,Albertville,Skiing,Alpine Skiing,"MARTIN, Gianfranco",ITA,Italy,Men,Alpine Combined,Silver
1992,Albertville,Skiing,Alpine Skiing,"MASNADA, Florence",FRA,France,Women,Alpine Combined,Bronze
1992,Albertville,Skiing,Alpine Skiing,"KRONBERGER, Petra",AUT,Austria,Women,Alpine Combined,Gold
1992,Albertville,Skiing,Alpine Skiing,"WACHTER, Anita",AUT,Austria,Women,Alpine Combined,Silver
1992,Albertville,Skiing,Alpine Skiing,"MADER, Günther",AUT,Austria,Men,Downhill,Bronze
1992,Albertville,Skiing,Alpine Skiing,"ORTLIEB, Patrick",AUT,Austria,Men,Downhill,Gold
1992,Albertville,Skiing,Alpine Skiing,"PICCARD, Franck",FRA,France,Men,Downhill,Silver
1992,Albertville,Skiing,Alpine Skiing,"STALLMAIER, Veronika",AUT,Austria,Women,Downhill,Bronze
1992,Albertville,Skiing,Alpine Skiing,"LEE-GARTNER, Kerrin",CAN,Canada,Women,Downhill,Gold
1992,Albertville,Skiing,Alpine Skiing,"LINDH, Hilary",USA,United States,Women,Downhill,Silver
1992,Albertville,Skiing,Alpine Skiing,"AAMODT, Kjetil Andre",NOR,Norway,Men,Giant Slalom,Bronze
1992,Albertville,Skiing,Alpine Skiing,"TOMBA, Alberto",ITA,Italy,Men,Giant Slalom,Gold
1992,Albertville,Skiing,Alpine Skiing,"GIRARDELLI, Marc",LUX,Luxembourg,Men,Giant Slalom,Silver
1992,Albertville,Skiing,Alpine Skiing,"WIBERG, Pernilla",SWE,Sweden,Women,Giant Slalom,Gold
1992,Albertville,Skiing,Alpine Skiing,"WACHTER, Anita",AUT,Austria,Women,Giant Slalom,Silver
1992,Albertville,Skiing,Alpine Skiing,"ROFFE, Diann",USA,United States,Women,Giant Slalom,Silver
1992,Albertville,Skiing,Alpine Skiing,"TRITSCHER, Michael",AUT,Austria,Men,Slalom,Bronze
1992,Albertville,Skiing,Alpine Skiing,"JAGGE, Finn Christian",NOR,Norway,Men,Slalom,Gold
1992,Albertville,Skiing,Alpine Skiing,"TOMBA, Alberto",ITA,Italy,Men,Slalom,Silver
1992,Albertville,Skiing,Alpine Skiing,"FERNANDEZ OCHOA, Blanca",ESP,Spain,Women,Slalom,Bronze
1992,Albertville,Skiing,Alpine Skiing,"KRONBERGER, Petra",AUT,Austria,Women,Slalom,Gold
1992,Albertville,Skiing,Alpine Skiing,"COBERGER, Annelise",NZL,New Zealand,Women,Slalom,Silver
1992,Albertville,Skiing,Alpine Skiing,"THORSEN, Jan Einar",NOR,Norway,Men,Super-G,Bronze
1992,Albertville,Skiing,Alpine Skiing,"AAMODT, Kjetil Andre",NOR,Norway,Men,Super-G,Gold
1992,Albertville,Skiing,Alpine Skiing,"GIRARDELLI, Marc",LUX,Luxembourg,Men,Super-G,Silver
1992,Albertville,Skiing,Alpine Skiing,"SEIZINGER, Katja",GER,Germany,Women,Super-G,Bronze
1992,Albertville,Skiing,Alpine Skiing,"COMPAGNONI, Deborah",ITA,Italy,Women,Super-G,Gold
1992,Albertville,Skiing,Alpine Skiing,"MERLE, Carole",FRA,France,Women,Super-G,Silver
1992,Albertville,Skiing,Cross Country Skiing,"MAJBÄCK, Christer",SWE,Sweden,Men,10KM Pursuit,Bronze
1992,Albertville,Skiing,Cross Country Skiing,"ULVANG, Vegard",NOR,Norway,Men,10KM Pursuit,Gold
1992,Albertville,Skiing,Cross Country Skiing,"ALBARELLO, Marco",ITA,Italy,Men,10KM Pursuit,Silver
1992,Albertville,Skiing,Cross Country Skiing,"VAELBE, Elena",EUN,Unified Team,Women,15KM Mass Start,Bronze
1992,Albertville,Skiing,Cross Country Skiing,"EGOROVA, Ljubov",EUN,Unified Team,Women,15KM Mass Start,Gold
1992,Albertville,Skiing,Cross Country Skiing,"ROLIG, Marjut",FIN,Finland,Women,15KM Mass Start,Silver
1992,Albertville,Skiing,Cross Country Skiing,"VAELBE, Elena",EUN,Unified Team,Women,30KM,Bronze
1992,Albertville,Skiing,Cross Country Skiing,"BELMONDO, Stefania",ITA,Italy,Women,30KM,Gold
1992,Albertville,Skiing,Cross Country Skiing,"EGOROVA, Ljubov",EUN,Unified Team,Women,30KM,Silver
1992,Albertville,Skiing,Cross Country Skiing,"LANGLI, Terje",NOR,Norway,Men,30KM Mass Start,Bronze
1992,Albertville,Skiing,Cross Country Skiing,"ULVANG, Vegard",NOR,Norway,Men,30KM Mass Start,Gold
1992,Albertville,Skiing,Cross Country Skiing,"DAEHLIE, Björn",NOR,Norway,Men,30KM Mass Start,Silver
1992,Albertville,Skiing,Cross Country Skiing,"ISOMETSA, Jari",FIN,Finland,Men,4X10KM Relay,Bronze
1992,Albertville,Skiing,Cross Country Skiing,"KIRVESNIEMI, Harri",FIN,Finland,Men,4X10KM Relay,Bronze
1992,Albertville,Skiing,Cross Country Skiing,"KUUSISTO, Mika",FIN,Finland,Men,4X10KM Relay,Bronze
1992,Albertville,Skiing,Cross Country Skiing,"RÄSÄNEN, Jari",FIN,Finland,Men,4X10KM Relay,Bronze
1992,Albertville,Skiing,Cross Country Skiing,"DAEHLIE, Björn",NOR,Norway,Men,4X10KM Relay,Gold
1992,Albertville,Skiing,Cross Country Skiing,"LANGLI, Terje",NOR,Norway,Men,4X10KM Relay,Gold
1992,Albertville,Skiing,Cross Country Skiing,"SKJELDAL, Kristen",NOR,Norway,Men,4X10KM Relay,Gold
1992,Albertville,Skiing,Cross Country Skiing,"ULVANG, Vegard",NOR,Norway,Men,4X10KM Relay,Gold
1992,Albertville,Skiing,Cross Country Skiing,"ALBARELLO, Marco",ITA,Italy,Men,4X10KM Relay,Silver
1992,Albertville,Skiing,Cross Country Skiing,"FAUNER, Silvio",ITA,Italy,Men,4X10KM Relay,Silver
1992,Albertville,Skiing,Cross Country Skiing,"PULIE, Giuseppe",ITA,Italy,Men,4X10KM Relay,Silver
1992,Albertville,Skiing,Cross Country Skiing,"VANZETTA, Giorgio",ITA,Italy,Men,4X10KM Relay,Silver
1992,Albertville,Skiing,Cross Country Skiing,"BELMONDO, Stefania",ITA,Italy,Women,4X5KM Relay,Bronze
1992,Albertville,Skiing,Cross Country Skiing,"DI CENTA, Manuela",ITA,Italy,Women,4X5KM Relay,Bronze
1992,Albertville,Skiing,Cross Country Skiing,"PARUZZI, Gabriella",ITA,Italy,Women,4X5KM Relay,Bronze
1992,Albertville,Skiing,Cross Country Skiing,"VANZETTA, Bice",ITA,Italy,Women,4X5KM Relay,Bronze
1992,Albertville,Skiing,Cross Country Skiing,"EGOROVA, Ljubov",EUN,Unified Team,Women,4X5KM Relay,Gold
1992,Albertville,Skiing,Cross Country Skiing,"LAZUTINA, Larissa",EUN,Unified Team,Women,4X5KM Relay,Gold
1992,Albertville,Skiing,Cross Country Skiing,"SMETANINA, Raisa",EUN,Unified Team,Women,4X5KM Relay,Gold
1992,Albertville,Skiing,Cross Country Skiing,"VAELBE, Elena",EUN,Unified Team,Women,4X5KM Relay,Gold
1992,Albertville,Skiing,Cross Country Skiing,"DYBENDAHL HARTZ, Trude",NOR,Norway,Women,4X5KM Relay,Silver
1992,Albertville,Skiing,Cross Country Skiing,"NILSEN, Elin",NOR,Norway,Women,4X5KM Relay,Silver
1992,Albertville,Skiing,Cross Country Skiing,"NYBRAATEN, Inger Helene",NOR,Norway,Women,4X5KM Relay,Silver
1992,Albertville,Skiing,Cross Country Skiing,"PEDERSEN, Solveig",NOR,Norway,Women,4X5KM Relay,Silver
1992,Albertville,Skiing,Cross Country Skiing,"VANZETTA, Giorgio",ITA,Italy,Men,50KM,Bronze
1992,Albertville,Skiing,Cross Country Skiing,"DAEHLIE, Björn",NOR,Norway,Men,50KM,Gold
1992,Albertville,Skiing,Cross Country Skiing,"DE ZOLT, Maurilio",ITA,Italy,Men,50KM,Silver
1992,Albertville,Skiing,Cross Country Skiing,"VAELBE, Elena",EUN,Unified Team,Women,5KM,Bronze
1992,Albertville,Skiing,Cross Country Skiing,"ROLIG, Marjut",FIN,Finland,Women,5KM,Gold
1992,Albertville,Skiing,Cross Country Skiing,"EGOROVA, Ljubov",EUN,Unified Team,Women,5KM,Silver
1992,Albertville,Skiing,Cross Country Skiing,"VANZETTA, Giorgio",ITA,Italy,Men,Combined 10KM + 15KM Pursuit,Bronze
1992,Albertville,Skiing,Cross Country Skiing,"DAEHLIE, Björn",NOR,Norway,Men,Combined 10KM + 15KM Pursuit,Gold
1992,Albertville,Skiing,Cross Country Skiing,"ULVANG, Vegard",NOR,Norway,Men,Combined 10KM + 15KM Pursuit,Silver
1992,Albertville,Skiing,Cross Country Skiing,"VAELBE, Elena",EUN,Unified Team,Women,Combined 5KM + 10KM Pursuit,Bronze
1992,Albertville,Skiing,Cross Country Skiing,"EGOROVA, Ljubov",EUN,Unified Team,Women,Combined 5KM + 10KM Pursuit,Gold
1992,Albertville,Skiing,Cross Country Skiing,"BELMONDO, Stefania",ITA,Italy,Women,Combined 5KM + 10KM Pursuit,Silver
1992,Albertville,Skiing,Freestyle Skiing,"CARMICHAEL, Nelson",USA,United States,Men,Moguls,Bronze
1992,Albertville,Skiing,Freestyle Skiing,"GROSPIRON, Edgar",FRA,France,Men,Moguls,Gold
1992,Albertville,Skiing,Freestyle Skiing,"ALLAMAND, Olivier",FRA,France,Men,Moguls,Silver
1992,Albertville,Skiing,Freestyle Skiing,"HATTESTAD, Stine Lise",NOR,Norway,Women,Moguls,Bronze
1992,Albertville,Skiing,Freestyle Skiing,"WEINBRECHT, Donna",USA,United States,Women,Moguls,Gold
1992,Albertville,Skiing,Freestyle Skiing,"KOZHEVNIKOVA, Yelizaveta",EUN,Unified Team,Women,Moguls,Silver
1992,Albertville,Skiing,Nordic Combined,"SULZENBACHER, Klaus",AUT,Austria,Men,Individual,Bronze
1992,Albertville,Skiing,Nordic Combined,"GUY, Fabrice",FRA,France,Men,Individual,Gold
1992,Albertville,Skiing,Nordic Combined,"GUILLAUME, Sylvain",FRA,France,Men,Individual,Silver
1992,Albertville,Skiing,Nordic Combined,"KREINER, Stefan",AUT,Austria,Men,Team,Bronze
1992,Albertville,Skiing,Nordic Combined,"OFNER, Klaus",AUT,Austria,Men,Team,Bronze
1992,Albertville,Skiing,Nordic Combined,"SULZENBACHER, Klaus",AUT,Austria,Men,Team,Bronze
1992,Albertville,Skiing,Nordic Combined,"KONO, Takanori",JPN,Japan,Men,Team,Gold
1992,Albertville,Skiing,Nordic Combined,"MIKATA, Reiichi",JPN,Japan,Men,Team,Gold
1992,Albertville,Skiing,Nordic Combined,"OGIWARA, Kenji",JPN,Japan,Men,Team,Gold
1992,Albertville,Skiing,Nordic Combined,"APELAND, Knut",NOR,Norway,Men,Team,Silver
1992,Albertville,Skiing,Nordic Combined,"ELDEN, Trond Einar",NOR,Norway,Men,Team,Silver
1992,Albertville,Skiing,Nordic Combined,"LUNDBERG, Fred Boerre",NOR,Norway,Men,Team,Silver
1992,Albertville,Skiing,Ski Jumping,"KUTTIN, Heinz",AUT,Austria,Men,K120 Individual (90M),Bronze
1992,Albertville,Skiing,Ski Jumping,"NIEMINEN, Toni",FIN,Finland,Men,K120 Individual (90M),Gold
1992,Albertville,Skiing,Ski Jumping,"HOELLWARTH, Martin",AUT,Austria,Men,K120 Individual (90M),Silver
1992,Albertville,Skiing,Ski Jumping,"GODER, Tomas",TCH,Czechoslovakia,Men,K120 Team (90M),Bronze
1992,Albertville,Skiing,Ski Jumping,"JEZ, Frantisek",TCH,Czechoslovakia,Men,K120 Team (90M),Bronze
1992,Albertville,Skiing,Ski Jumping,"PARMA, Jiri",TCH,Czechoslovakia,Men,K120 Team (90M),Bronze
1992,Albertville,Skiing,Ski Jumping,"SAKALA, Jaroslav",TCH,Czechoslovakia,Men,K120 Team (90M),Bronze
1992,Albertville,Skiing,Ski Jumping,"LAAKKONEN, Risto",FIN,Finland,Men,K120 Team (90M),Gold
1992,Albertville,Skiing,Ski Jumping,"LAITINEN, Mika",FIN,Finland,Men,K120 Team (90M),Gold
1992,Albertville,Skiing,Ski Jumping,"NIEMINEN, Toni",FIN,Finland,Men,K120 Team (90M),Gold
1992,Albertville,Skiing,Ski Jumping,"NIKKOLA, Ari-Pekka",FIN,Finland,Men,K120 Team (90M),Gold
1992,Albertville,Skiing,Ski Jumping,"FELDER, Andreas",AUT,Austria,Men,K120 Team (90M),Silver
1992,Albertville,Skiing,Ski Jumping,"HOELLWARTH, Martin",AUT,Austria,Men,K120 Team (90M),Silver
1992,Albertville,Skiing,Ski Jumping,"KUTTIN, Heinz",AUT,Austria,Men,K120 Team (90M),Silver
1992,Albertville,Skiing,Ski Jumping,"VETTORI, Ernst",AUT,Austria,Men,K120 Team (90M),Silver
1992,Albertville,Skiing,Ski Jumping,"NIEMINEN, Toni",FIN,Finland,Men,K90 Individual (70M),Bronze
1992,Albertville,Skiing,Ski Jumping,"VETTORI, Ernst",AUT,Austria,Men,K90 Individual (70M),Gold
1992,Albertville,Skiing,Ski Jumping,"HOELLWARTH, Martin",AUT,Austria,Men,K90 Individual (70M),Silver
1994,Lillehammer,Biathlon,Biathlon,"TARASOV, Sergei",RUS,Russia,Men,10KM,Bronze
1994,Lillehammer,Biathlon,Biathlon,"TCHEPIKOV, Sergei",RUS,Russia,Men,10KM,Gold
1994,Lillehammer,Biathlon,Biathlon,"GROSS, Ricco",GER,Germany,Men,10KM,Silver
1994,Lillehammer,Biathlon,Biathlon,"DISL, Uschi",GER,Germany,Women,15KM,Bronze
1994,Lillehammer,Biathlon,Biathlon,"BEDARD, Myriam",CAN,Canada,Women,15KM,Gold
1994,Lillehammer,Biathlon,Biathlon,"BRIAND BOUTHIAUX, Anne",FRA,France,Women,15KM,Silver
1994,Lillehammer,Biathlon,Biathlon,"FISCHER, Sven",GER,Germany,Men,20KM,Bronze
1994,Lillehammer,Biathlon,Biathlon,"TARASOV, Sergei",RUS,Russia,Men,20KM,Gold
1994,Lillehammer,Biathlon,Biathlon,"LUCK, Frank",GER,Germany,Men,20KM,Silver
1994,Lillehammer,Biathlon,Biathlon,"BAILLY-SALINS, Patrice",FRA,France,Men,4X7.5KM Relay,Bronze
1994,Lillehammer,Biathlon,Biathlon,"DUSSERRE, Thierry",FRA,France,Men,4X7.5KM Relay,Bronze
1994,Lillehammer,Biathlon,Biathlon,"FLANDIN, Hervé",FRA,France,Men,4X7.5KM Relay,Bronze
1994,Lillehammer,Biathlon,Biathlon,"LAURENT, Lionel",FRA,France,Men,4X7.5KM Relay,Bronze
1994,Lillehammer,Biathlon,Biathlon,"FISCHER, Sven",GER,Germany,Men,4X7.5KM Relay,Gold
1994,Lillehammer,Biathlon,Biathlon,"GROSS, Ricco",GER,Germany,Men,4X7.5KM Relay,Gold
1994,Lillehammer,Biathlon,Biathlon,"KIRCHNER, Mark",GER,Germany,Men,4X7.5KM Relay,Gold
1994,Lillehammer,Biathlon,Biathlon,"LUCK, Frank",GER,Germany,Men,4X7.5KM Relay,Gold
1994,Lillehammer,Biathlon,Biathlon,"DRATSCHEV, Vladimir",RUS,Russia,Men,4X7.5KM Relay,Silver
1994,Lillehammer,Biathlon,Biathlon,"KIRIENKO, Valeri",RUS,Russia,Men,4X7.5KM Relay,Silver
1994,Lillehammer,Biathlon,Biathlon,"TARASOV, Sergei",RUS,Russia,Men,4X7.5KM Relay,Silver
1994,Lillehammer,Biathlon,Biathlon,"TCHEPIKOV, Sergei",RUS,Russia,Men,4X7.5KM Relay,Silver
1994,Lillehammer,Biathlon,Biathlon,"BRIAND BOUTHIAUX, Anne",FRA,France,Women,4X7.5KM Relay,Bronze
1994,Lillehammer,Biathlon,Biathlon,"BURLET, Delphyne",FRA,France,Women,4X7.5KM Relay,Bronze
1994,Lillehammer,Biathlon,Biathlon,"CLAUDEL, Véronique",FRA,France,Women,4X7.5KM Relay,Bronze
1994,Lillehammer,Biathlon,Biathlon,"NIOGRET, Corinne",FRA,France,Women,4X7.5KM Relay,Bronze
1994,Lillehammer,Biathlon,Biathlon,"NOSKOVA, Louiza",RUS,Russia,Women,4X7.5KM Relay,Gold
1994,Lillehammer,Biathlon,Biathlon,"REZTSOVA, Anfisa",RUS,Russia,Women,4X7.5KM Relay,Gold
1994,Lillehammer,Biathlon,Biathlon,"SNYTINA, Natalia",RUS,Russia,Women,4X7.5KM Relay,Gold
1994,Lillehammer,Biathlon,Biathlon,"TALANOVA, Nadejda",RUS,Russia,Women,4X7.5KM Relay,Gold
1994,Lillehammer,Biathlon,Biathlon,"DISL, Uschi",GER,Germany,Women,4X7.5KM Relay,Silver
1994,Lillehammer,Biathlon,Biathlon,"GREINER-PETTER-MEMM, Simone",GER,Germany,Women,4X7.5KM Relay,Silver
1994,Lillehammer,Biathlon,Biathlon,"HARVEY, Antje",GER,Germany,Women,4X7.5KM Relay,Silver
1994,Lillehammer,Biathlon,Biathlon,"SCHAAF, Petra",GER,Germany,Women,4X7.5KM Relay,Silver
1994,Lillehammer,Biathlon,Biathlon,"TSERBE-NESSINA, Valentyna",UKR,Ukraine,Women,7.5KM,Bronze
1994,Lillehammer,Biathlon,Biathlon,"BEDARD, Myriam",CAN,Canada,Women,7.5KM,Gold
1994,Lillehammer,Biathlon,Biathlon,"PARAMYGINA, Svetlana",BLR,Belarus,Women,7.5KM,Silver
1994,Lillehammer,Bobsleigh,Bobsleigh,"EMBACH, Carsten",GER,Germany,Men,Four-Man,Bronze
1994,Lillehammer,Bobsleigh,Bobsleigh,"HANNEMANN, Rene",GER,Germany,Men,Four-Man,Bronze
1994,Lillehammer,Bobsleigh,Bobsleigh,"HIELSCHER, Ulf",GER,Germany,Men,Four-Man,Bronze
1994,Lillehammer,Bobsleigh,Bobsleigh,"HOPPE, Wolfgang",GER,Germany,Men,Four-Man,Bronze
1994,Lillehammer,Bobsleigh,Bobsleigh,"BRANNASCH, Karsten",GER,Germany,Men,Four-Man,Gold
1994,Lillehammer,Bobsleigh,Bobsleigh,"CZUDAJ, Harald",GER,Germany,Men,Four-Man,Gold
1994,Lillehammer,Bobsleigh,Bobsleigh,"HAMPEL, Olaf",GER,Germany,Men,Four-Man,Gold
1994,Lillehammer,Bobsleigh,Bobsleigh,"SZELIG, Alexander",GER,Germany,Men,Four-Man,Gold
1994,Lillehammer,Bobsleigh,Bobsleigh,"ACKLIN, Donat",SUI,Switzerland,Men,Four-Man,Silver
1994,Lillehammer,Bobsleigh,Bobsleigh,"MEIER, Kurt",SUI,Switzerland,Men,Four-Man,Silver
1994,Lillehammer,Bobsleigh,Bobsleigh,"SEMERARO, Domenico",SUI,Switzerland,Men,Four-Man,Silver
1994,Lillehammer,Bobsleigh,Bobsleigh,"WEDER, Gustav",SUI,Switzerland,Men,Four-Man,Silver
1994,Lillehammer,Bobsleigh,Bobsleigh,"HUBER, Guenther",ITA,Italy,Men,Two-Man,Bronze
1994,Lillehammer,Bobsleigh,Bobsleigh,"TICCI, Stefano",ITA,Italy,Men,Two-Man,Bronze
1994,Lillehammer,Bobsleigh,Bobsleigh,"ACKLIN, Donat",SUI,Switzerland,Men,Two-Man,Gold
1994,Lillehammer,Bobsleigh,Bobsleigh,"WEDER, Gustav",SUI,Switzerland,Men,Two-Man,Gold
1994,Lillehammer,Bobsleigh,Bobsleigh,"ACKLIN, Guido",SUI,Switzerland,Men,Two-Man,Silver
1994,Lillehammer,Bobsleigh,Bobsleigh,"GOETSCHI, Reto",SUI,Switzerland,Men,Two-Man,Silver
1994,Lillehammer,Ice Hockey,Ice Hockey,"ALATALO, Mika",FIN,Finland,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,Ice Hockey,"HÄMÄLÄINEN, Vesa Erik",FIN,Finland,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,Ice Hockey,"HELMINEN, Raimo",FIN,Finland,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,Ice Hockey,"JUTILA, Timo",FIN,Finland,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,Ice Hockey,"KAPANEN, Sami",FIN,Finland,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,Ice Hockey,"KESKINEN, Esa",FIN,Finland,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,Ice Hockey,"KIPRUSOFF, Marko",FIN,Finland,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,Ice Hockey,"KOIVU, Saku",FIN,Finland,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,Ice Hockey,"KUIVALAINEN, Pasi",FIN,Finland,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,Ice Hockey,"LAUKKANEN, Janne",FIN,Finland,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,Ice Hockey,"LEHTERAE, Tero",FIN,Finland,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,Ice Hockey,"LEHTINEN, Jere",FIN,Finland,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,Ice Hockey,"MÄKELÄ, Mikko",FIN,Finland,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,Ice Hockey,"MYLLYS, Jarmo",FIN,Finland,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,Ice Hockey,"NIEMINEN, Mika",FIN,Finland,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,Ice Hockey,"OJANEN, Janne",FIN,Finland,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,Ice Hockey,"PALO, Marko",FIN,Finland,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,Ice Hockey,"PELTONEN, Ville",FIN,Finland,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,Ice Hockey,"SORMUNEN, Pasi",FIN,Finland,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,Ice Hockey,"STROEMBERG, Mika",FIN,Finland,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,Ice Hockey,"TAMMI, Jukka",FIN,Finland,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,Ice Hockey,"VARIS, Petri",FIN,Finland,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,Ice Hockey,"VIRTA, Hannu",FIN,Finland,Men,Ice Hockey,Bronze
1994,Lillehammer,Ice Hockey,Ice Hockey,"ALGOTSSON, Hakan",SWE,Sweden,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,Ice Hockey,"BERGKVIST, Jonas",SWE,Sweden,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,Ice Hockey,"BERGLUND, Charles",SWE,Sweden,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,Ice Hockey,"DACKELL, Andreas",SWE,Sweden,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,Ice Hockey,"DUE-BOJE, Christian",SWE,Sweden,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,Ice Hockey,"ERIKSSON, Niklas",SWE,Sweden,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,Ice Hockey,"FORSBERG, Peter",SWE,Sweden,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,Ice Hockey,"HANSSON, Roger",SWE,Sweden,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,Ice Hockey,"JOHANSSON, Roger",SWE,Sweden,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,Ice Hockey,"JONSSON, Jorgen",SWE,Sweden,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,Ice Hockey,"JONSSON, Kenny",SWE,Sweden,Men,Ice Hockey,Gold
